"row","column","cor","p"
"Min.diameter.um_Max","chullArea_Max",0.482767776706548,1.74353198545418e-10
"Min.diameter.um_Min","chullArea_Max",-0.0439727868793004,0.585707726740279
"Min.diameter.um_Mean","chullArea_Max",0.033389704604005,0.679021560843067
"Min.diameter.um_CoV","chullArea_Max",0.346190197720915,9.56375648386576e-06
"chullLength_Max","chullArea_Max",0.992723364574608,0
"chullLength_Min","chullArea_Max",0.680188395947591,0
"chullLength_Mean","chullArea_Max",0.726361208136429,0
"chullLength_CoV","chullArea_Max",0.36760285122726,2.34931063136656e-06
"Area.um.2_Max","chullArea_Min",-0.040985601618435,0.611448786391145
"Area.um.2_Min","chullArea_Min",0.319712285021899,4.73385524326631e-05
"Area.um.2_Mean","chullArea_Min",0.19827725182153,0.0130922223633874
"Area.um.2_CoV","chullArea_Min",-0.0587062003129396,0.46663116715526
"Length.um_Max","chullArea_Min",-0.0395315389356893,0.624155567663685
"Length.um_Min","chullArea_Min",0.350751529136571,7.15217254754208e-06
"Length.um_Mean","chullArea_Min",0.200208626384916,0.0122133588315858
"Length.um_CoV","chullArea_Min",-0.0438020578147967,0.58716542528695
"Circularity_Max","chullArea_Min",0.11910182288429,0.1386348734397
"Circularity_Min","chullArea_Min",-0.0129554335930331,0.872472522691915
"Circularity_Mean","chullArea_Min",0.0409634745776106,0.611641298182405
"Circularity_CoV","chullArea_Min",0.0415229726098845,0.606781686680453
"Solidity_Min","chullArea_Min",0.0394388814341269,0.624969102521643
"Solidity_Mean","chullArea_Min",-0.0997771490888401,0.215238659279088
"Solidity_CoV","chullArea_Min",0.102239572632011,0.204073013329424
"Max.diameter.um_Max","chullArea_Min",0.00443173017654218,0.956212245803999
"Max.diameter.um_Min","chullArea_Min",0.248811261426775,0.00173581627696517
"Max.diameter.um_Mean","chullArea_Min",0.187008266030251,0.01940755772734
"Max.diameter.um_CoV","chullArea_Min",-0.0788260024339745,0.328004449778905
"Min.diameter.um_Max","chullArea_Min",-0.0181504954876642,0.822061031620711
"Min.diameter.um_Min","chullArea_Min",0.287122289139102,0.000278909532756444
"Min.diameter.um_Mean","chullArea_Min",0.211765263706912,0.00795808736474202
"Min.diameter.um_CoV","chullArea_Min",0.026248992429391,0.744977391333606
"chullLength_Max","chullArea_Min",0.666845790330483,0
"chullLength_Min","chullArea_Min",0.981988588768946,0
"chullLength_Mean","chullArea_Min",0.892374073430166,0
"chullLength_CoV","chullArea_Min",-0.0420445385721737,0.602266991053561
"chullArea_Max","chullArea_Min",0.668619114602266,0
"Area.um.2_Max","chullArea_Mean",0.0372271656841207,0.6445205216784
"Area.um.2_Min","chullArea_Mean",0.165274901040735,0.0392188963647242
"Area.um.2_Mean","chullArea_Mean",0.421197705109766,4.36653899704709e-08
"Area.um.2_CoV","chullArea_Mean",0.0281898500102733,0.726842436938741
"Length.um_Max","chullArea_Mean",0.0446492073777876,0.579948811153997
"Length.um_Min","chullArea_Mean",0.193934029808285,0.0152733677883687
"Length.um_Mean","chullArea_Mean",0.398520649270598,2.56948824883807e-07
"Length.um_CoV","chullArea_Mean",0.0894849140996665,0.266608094272609
"Circularity_Max","chullArea_Mean",0.290095301412021,0.000239283987289562
"Circularity_Min","chullArea_Mean",0.0297246357916522,0.712607704166569
"Circularity_Mean","chullArea_Mean",0.112778366076085,0.16099025330819
"Circularity_CoV","chullArea_Mean",0.0110255883422105,0.891342097682703
"Solidity_Min","chullArea_Mean",0.00647541767465307,0.936055668812848
"Solidity_Mean","chullArea_Mean",-0.0732689541812205,0.363354615231394
"Solidity_CoV","chullArea_Mean",0.071941331731757,0.372137059656458
"Max.diameter.um_Max","chullArea_Mean",0.102814875693446,0.201525604463589
"Max.diameter.um_Min","chullArea_Mean",0.157323633237549,0.0498323675972974
"Max.diameter.um_Mean","chullArea_Mean",0.374892130675981,1.42284444981655e-06
"Max.diameter.um_CoV","chullArea_Mean",0.0225790646583743,0.779646288228588
"Min.diameter.um_Max","chullArea_Mean",0.0614246653285075,0.446213213111722
"Min.diameter.um_Min","chullArea_Mean",0.171919340550496,0.0318724289594083
"Min.diameter.um_Mean","chullArea_Mean",0.419342194686349,5.07312876152355e-08
"Min.diameter.um_CoV","chullArea_Mean",0.211069842423859,0.00817088428224677
"chullLength_Max","chullArea_Mean",0.739944050196773,0
"chullLength_Min","chullArea_Mean",0.892329819348517,0
"chullLength_Mean","chullArea_Mean",0.997208831850295,0
"chullLength_CoV","chullArea_Mean",0.0959143999620679,0.233620620200657
"chullArea_Max","chullArea_Mean",0.736615511055618,0
"chullArea_Min","chullArea_Mean",0.882347362930885,0
"Area.um.2_Max","chullArea_CoV",0.596845316179608,2.22044604925031e-16
"Area.um.2_Min","chullArea_CoV",-0.247857824167409,0.00181051879948591
"Area.um.2_Mean","chullArea_CoV",-0.102508258127736,0.20288041664352
"Area.um.2_CoV","chullArea_CoV",0.998514327258934,0
"Length.um_Max","chullArea_CoV",0.567157149404941,1.17683640610267e-14
"Length.um_Min","chullArea_CoV",-0.233863855478813,0.0032999081408438
"Length.um_Mean","chullArea_CoV",-0.147239651657157,0.0666179866417755
"Length.um_CoV","chullArea_CoV",0.925469804491789,0
"Circularity_Max","chullArea_CoV",0.0228702690691137,0.776878429670393
"Circularity_Min","chullArea_CoV",-0.250850511494235,0.00158537454007202
"Circularity_Mean","chullArea_CoV",-0.369464683662341,2.06927429924342e-06
"Circularity_CoV","chullArea_CoV",0.331813943196725,2.32096094330281e-05
"Solidity_Min","chullArea_CoV",-0.256042155835599,0.00125446333331025
"Solidity_Mean","chullArea_CoV",-0.328731962510471,2.79092857287111e-05
"Solidity_CoV","chullArea_CoV",0.293821814101247,0.000196998482880018
"Max.diameter.um_Max","chullArea_CoV",0.597853677040034,2.22044604925031e-16
"Max.diameter.um_Min","chullArea_CoV",-0.252773591630979,0.00145449257530617
"Max.diameter.um_Mean","chullArea_CoV",-0.114358868992113,0.155164964504505
"Max.diameter.um_CoV","chullArea_CoV",0.915648559371592,0
"Min.diameter.um_Max","chullArea_CoV",0.569335082423227,8.88178419700125e-15
"Min.diameter.um_Min","chullArea_CoV",-0.162735030847541,0.0423805378939521
"Min.diameter.um_Mean","chullArea_CoV",-0.240720077128542,0.00246950775346644
"Min.diameter.um_CoV","chullArea_CoV",0.795378609473534,0
"chullLength_Max","chullArea_CoV",0.454252343095573,2.58042298639793e-09
"chullLength_Min","chullArea_CoV",-0.0580139400357194,0.471911434802972
"chullLength_Mean","chullArea_CoV",-0.00383113906845158,0.962141634611671
"chullLength_CoV","chullArea_CoV",0.91938170725925,0
"chullArea_Max","chullArea_CoV",0.451015473123548,3.45033068782641e-09
"chullArea_Min","chullArea_CoV",-0.0622560098623382,0.440071213787337
"chullArea_Mean","chullArea_CoV",0.025167928434828,0.755140392063526
"Area.um.2_Max","elongation_Max",0.0757218947068957,0.347469206304462
"Area.um.2_Min","elongation_Max",-0.00628566506430082,0.937925658897045
"Area.um.2_Mean","elongation_Max",-0.0918904395378609,0.253913056967134
"Area.um.2_CoV","elongation_Max",0.188285312386401,0.0185794819280001
"Length.um_Max","elongation_Max",0.090645003240031,0.260432794464293
"Length.um_Min","elongation_Max",-0.0898990058636658,0.264392482793866
"Length.um_Mean","elongation_Max",-0.0517456654707528,0.521174990814192
"Length.um_CoV","elongation_Max",0.220230437325157,0.00573505819458831
"Circularity_Max","elongation_Max",-0.162613351595031,0.0425372140151341
"Circularity_Min","elongation_Max",-0.28019898610556,0.000395938159294396
"Circularity_Mean","elongation_Max",-0.45341783755591,2.78192313629688e-09
"Circularity_CoV","elongation_Max",0.446368794550426,5.20830756300938e-09
"Solidity_Min","elongation_Max",-0.0676481210380342,0.401418138073136
"Solidity_Mean","elongation_Max",-0.240087875962131,0.0025372630926026
"Solidity_CoV","elongation_Max",0.191857248976624,0.0164238718953118
"Max.diameter.um_Max","elongation_Max",0.0836560193453557,0.299139136511379
"Max.diameter.um_Min","elongation_Max",-0.121887093345856,0.129574225456279
"Max.diameter.um_Mean","elongation_Max",0.0167343648749032,0.835739898194253
"Max.diameter.um_CoV","elongation_Max",0.229346778144806,0.00397684245780106
"Min.diameter.um_Max","elongation_Max",0.0596102479809075,0.459784632935886
"Min.diameter.um_Min","elongation_Max",-0.166702096301751,0.0375310348859741
"Min.diameter.um_Mean","elongation_Max",-0.195122568001138,0.0146470715786104
"Min.diameter.um_CoV","elongation_Max",0.248609947685353,0.00175135153033246
"chullLength_Max","elongation_Max",0.0395821150290022,0.623711699761893
"chullLength_Min","elongation_Max",-0.0914510597272052,0.256200201675306
"chullLength_Mean","elongation_Max",-0.0734807415719682,0.361965579596526
"chullLength_CoV","elongation_Max",0.210851733021447,0.00823865612598551
"chullArea_Max","elongation_Max",0.0389973289500719,0.628852147810505
"chullArea_Min","elongation_Max",-0.0840479840685306,0.296872668401699
"chullArea_Mean","elongation_Max",-0.0888590349449195,0.269980828976866
"chullArea_CoV","elongation_Max",0.181988588768946,0.022979337952711
"Area.um.2_Max","elongation_Min",0.0175277773387492,0.828069730778629
"Area.um.2_Min","elongation_Min",0.0426862564889707,0.596732919470235
"Area.um.2_Mean","elongation_Min",0.110053579048853,0.171414786878323
"Area.um.2_CoV","elongation_Min",-0.0926143098734017,0.25017579407503
"Length.um_Max","elongation_Min",0.0295111504480726,0.714581929899986
"Length.um_Min","elongation_Min",0.0365159393719081,0.65086066433044
"Length.um_Mean","elongation_Min",0.0712996475478497,0.376428219711151
"Length.um_CoV","elongation_Min",-0.122691280365412,0.127044764119863
"Circularity_Max","elongation_Min",0.222505728311174,0.00524106663947088
"Circularity_Min","elongation_Min",0.135406961353657,0.0919110382042057
"Circularity_Mean","elongation_Min",0.392815033743737,3.93260676911922e-07
"Circularity_CoV","elongation_Min",-0.353084351440628,6.15372035905892e-06
"Solidity_Min","elongation_Min",0.0394293982742422,0.625052390421024
"Solidity_Mean","elongation_Min",0.262957753157055,0.000911556004249636
"Solidity_CoV","elongation_Min",-0.248195855921354,0.00178370539227157
"Max.diameter.um_Max","elongation_Min",-0.00840195350160421,0.917091407030056
"Max.diameter.um_Min","elongation_Min",0.0757789724654161,0.347104853601899
"Max.diameter.um_Mean","elongation_Min",0.0160326215801868,0.842536810249376
"Max.diameter.um_CoV","elongation_Min",-0.153846153846154,0.0551724666094051
"Min.diameter.um_Max","elongation_Min",0.0027153040097359,0.973163074976592
"Min.diameter.um_Min","elongation_Min",0.0978885254607673,0.224093008120831
"Min.diameter.um_Mean","elongation_Min",0.203312734111994,0.0109090977934572
"Min.diameter.um_CoV","elongation_Min",-0.116397717753789,0.147886235236297
"chullLength_Max","elongation_Min",0.00623350350081396,0.938439764931975
"chullLength_Min","elongation_Min",0.0142023992034265,0.860317403754619
"chullLength_Mean","elongation_Min",0.0308925099966809,0.701841705540925
"chullLength_CoV","elongation_Min",-0.121366818921781,0.131231193301315
"chullArea_Max","elongation_Min",0.00482685590554915,0.952312619964623
"chullArea_Min","elongation_Min",0.0131845553255046,0.870236775167192
"chullArea_Mean","elongation_Min",0.0498775110240078,0.536348137155209
"chullArea_CoV","elongation_Min",-0.0851322090689257,0.290662699721311
"elongation_Max","elongation_Min",-0.311349591439996,7.61281144598946e-05
"Area.um.2_Max","elongation_Mean",0.166253101736973,0.0380553084552124
"Area.um.2_Min","elongation_Mean",0.331370083743117,2.38371261145343e-05
"Area.um.2_Mean","elongation_Mean",0.253243982235147,0.00142401710588547
"Area.um.2_CoV","elongation_Mean",0.200464667857312,0.0121008241449365
"Length.um_Max","elongation_Mean",0.188180999193944,0.0186459542610309
"Length.um_Min","elongation_Mean",0.28809091052773,0.000265375759764597
"Length.um_Mean","elongation_Mean",0.337721863096837,1.62085044732585e-05
"Length.um_CoV","elongation_Mean",0.259540705852602,0.00106848528208392
"Circularity_Max","elongation_Mean",-0.238897642320826,0.00266941079654082
"Circularity_Min","elongation_Mean",-0.464287210128366,1.02818309422048e-09
"Circularity_Mean","elongation_Mean",-0.822809818084114,0
"Circularity_CoV","elongation_Mean",0.811863254887705,0
"Solidity_Min","elongation_Mean",-0.273481686863698,0.000551501502917606
"Solidity_Mean","elongation_Mean",-0.48988952284617,8.55013837508523e-11
"Solidity_CoV","elongation_Mean",0.372496088255283,1.68008223333516e-06
"Max.diameter.um_Max","elongation_Mean",0.181776801378199,0.0231417179188109
"Max.diameter.um_Min","elongation_Mean",0.238873035529671,0.00267220734075657
"Max.diameter.um_Mean","elongation_Mean",0.446887199506883,4.97596652770937e-09
"Max.diameter.um_CoV","elongation_Mean",0.262085315547407,0.000949474489392532
"Min.diameter.um_Max","elongation_Mean",0.182756713186136,0.0223986034114874
"Min.diameter.um_Min","elongation_Mean",0.123026444205476,0.126001855076497
"Min.diameter.um_Mean","elongation_Mean",0.0393956156849109,0.625349131829417
"Min.diameter.um_CoV","elongation_Mean",0.364394430307724,2.91827741571993e-06
"chullLength_Max","elongation_Mean",-0.0104344802516161,0.897134530415292
"chullLength_Min","elongation_Mean",0.00694789081885856,0.931401039797511
"chullLength_Mean","elongation_Mean",0.0306965276350935,0.703644297457997
"chullLength_CoV","elongation_Mean",0.251868944698203,0.00151478130955907
"chullArea_Max","elongation_Mean",-0.0203379115234468,0.801038329582619
"chullArea_Min","elongation_Mean",0.00855052077571083,0.915630754157789
"chullArea_Mean","elongation_Mean",-0.00673294242227877,0.933518352677409
"chullArea_CoV","elongation_Mean",0.199361476821925,0.0125922673438157
"elongation_Max","elongation_Mean",0.484989963806483,1.39840583557316e-10
"elongation_Min","elongation_Mean",-0.358315816092681,4.37326116187187e-06
"Area.um.2_Max","elongation_CoV",0.0731519969654344,0.364123108193358
"Area.um.2_Min","elongation_CoV",0.0203252835622099,0.801159300743223
"Area.um.2_Mean","elongation_CoV",-0.164786395030899,0.0398110940965135
"Area.um.2_CoV","elongation_CoV",0.361596940146355,3.51904205930786e-06
"Length.um_Max","elongation_CoV",0.108492042167818,0.177610154083742
"Length.um_Min","elongation_CoV",-0.0616269697017591,0.444714148585989
"Length.um_Mean","elongation_CoV",-0.107376207109102,0.182137293136816
"Length.um_CoV","elongation_CoV",0.392470484108043,4.03395979731158e-07
"Circularity_Max","elongation_CoV",-0.385542749783202,6.68785730351118e-07
"Circularity_Min","elongation_CoV",-0.508832280323077,1.18389742453928e-11
"Circularity_Mean","elongation_CoV",-0.788032431919837,0
"Circularity_CoV","elongation_CoV",0.74884228161401,0
"Solidity_Min","elongation_CoV",-0.326181186870034,3.24622936891394e-05
"Solidity_Mean","elongation_CoV",-0.393662183306728,3.69365038999092e-07
"Solidity_CoV","elongation_CoV",0.297554961988905,0.000161696134499678
"Max.diameter.um_Max","elongation_CoV",0.121961088018207,0.129339879973403
"Max.diameter.um_Min","elongation_CoV",-0.0873656668120554,0.278144940656496
"Max.diameter.um_Mean","elongation_CoV",-0.00745681275781954,0.926389933024645
"Max.diameter.um_CoV","elongation_CoV",0.451578132161654,3.28112914615986e-09
"Min.diameter.um_Max","elongation_CoV",0.0621106035940636,0.441142001167313
"Min.diameter.um_Min","elongation_CoV",-0.135980256342013,0.0905307426451207
"Min.diameter.um_Mean","elongation_CoV",-0.352436345245057,6.41695065484171e-06
"Min.diameter.um_CoV","elongation_CoV",0.340010431319246,1.40760592155509e-05
"chullLength_Max","elongation_CoV",-0.0492421488517646,0.541558246375567
"chullLength_Min","elongation_CoV",-0.157516081617171,0.0495498319386511
"chullLength_Mean","elongation_CoV",-0.180920168797711,0.0238086138046769
"chullLength_CoV","elongation_CoV",0.38059458519701,9.5291611890147e-07
"chullArea_Max","elongation_CoV",-0.063602598346794,0.430225203057566
"chullArea_Min","elongation_CoV",-0.147106889412211,0.0668664696212913
"chullArea_Mean","elongation_CoV",-0.20407453651752,0.0106083832903161
"chullArea_CoV","elongation_CoV",0.359030203410725,4.17200805147289e-06
"elongation_Max","elongation_CoV",0.545833004061893,1.71862524211974e-13
"elongation_Min","elongation_CoV",-0.375840432425598,1.3317821752068e-06
"elongation_Mean","elongation_CoV",0.767166632422437,0
"Area.um.2_Max","FD_Max",0.0187914620133087,0.815887030005477
"Area.um.2_Min","FD_Max",0.124458751495128,0.121619288086553
"Area.um.2_Mean","FD_Max",0.072147238316514,0.370766481369918
"Area.um.2_CoV","FD_Max",-0.113324667869763,0.158958518316596
"Length.um_Max","FD_Max",0.0151705392486074,0.850902603730636
"Length.um_Min","FD_Max",0.0708228541146388,0.379636194217399
"Length.um_Mean","FD_Max",0.0937072268794873,0.244605562171998
"Length.um_CoV","FD_Max",-0.101812035519154,0.205981093819724
"Circularity_Max","FD_Max",-0.110325537981069,0.170352379086597
"Circularity_Min","FD_Max",-0.0671238254343604,0.405085488372729
"Circularity_Mean","FD_Max",-0.0456260924441226,0.571678516072039
"Circularity_CoV","FD_Max",0.00091931988481229,0.990912325588662
"Solidity_Min","FD_Max",-0.0324945713022918,0.68716942559329
"Solidity_Mean","FD_Max",0.0766751529215952,0.341415728085652
"Solidity_CoV","FD_Max",-0.0996898507275856,0.215642351973434
"Max.diameter.um_Max","FD_Max",-0.0128546280445305,0.873456494099166
"Max.diameter.um_Min","FD_Max",0.10340524012345,0.198935459680088
"Max.diameter.um_Mean","FD_Max",0.108372316306368,0.17809189131252
"Max.diameter.um_CoV","FD_Max",-0.0984394347923045,0.221483981008814
"Min.diameter.um_Max","FD_Max",0.0173843037988163,0.829455554993463
"Min.diameter.um_Min","FD_Max",0.04553454866924,0.57245116098847
"Min.diameter.um_Mean","FD_Max",0.0559975001101371,0.487476145298973
"Min.diameter.um_CoV","FD_Max",-0.0798698775787781,0.321619234790249
"chullLength_Max","FD_Max",-0.610854601622879,0
"chullLength_Min","FD_Max",-0.657671230929326,0
"chullLength_Mean","FD_Max",-0.646111047550192,0
"chullLength_CoV","FD_Max",-0.0993112036485921,0.217399575385071
"chullArea_Max","FD_Max",-0.61829017356479,0
"chullArea_Min","FD_Max",-0.655874858740612,0
"chullArea_Mean","FD_Max",-0.648837306518946,0
"chullArea_CoV","FD_Max",-0.113289444885671,0.159088932798802
"elongation_Max","FD_Max",0.0421636731078373,0.601237864283367
"elongation_Min","FD_Max",0.014205429484475,0.860287903989037
"elongation_Mean","FD_Max",0.152082278415863,0.0580566482930278
"elongation_CoV","FD_Max",0.0801992124800423,0.319621536959809
"Area.um.2_Max","FD_Min",0.0703163803214542,0.383062037000831
"Area.um.2_Min","FD_Min",0.139642056421314,0.0820997600800997
"Area.um.2_Mean","FD_Min",0.0747252430553947,0.353870069480613
"Area.um.2_CoV","FD_Min",-0.0634785365331431,0.431126989475997
"Length.um_Max","FD_Min",0.090469933199193,0.261358381702022
"Length.um_Min","FD_Min",0.137754680213737,0.0863629518763842
"Length.um_Mean","FD_Min",0.0829208697784151,0.303420767388116
"Length.um_CoV","FD_Min",-0.0719904550337471,0.371809797532209
"Circularity_Max","FD_Min",0.0106575806384807,0.894947652900395
"Circularity_Min","FD_Min",-0.00566618862515788,0.944032834556061
"Circularity_Mean","FD_Min",0.0246637687779767,0.759894468405047
"Circularity_CoV","FD_Min",-0.0538709553554957,0.504183468646314
"Solidity_Min","FD_Min",0.0272215974879072,0.7358713629687
"Solidity_Mean","FD_Min",0.137319560586012,0.0873704872385324
"Solidity_CoV","FD_Min",-0.149861141181133,0.0618638254876291
"Max.diameter.um_Max","FD_Min",0.0250185048600179,0.756548463900087
"Max.diameter.um_Min","FD_Min",0.192819613604289,0.0158816854605197
"Max.diameter.um_Mean","FD_Min",0.0896748350842732,0.265590350440155
"Max.diameter.um_CoV","FD_Min",-0.0623916111980219,0.439073962891686
"Min.diameter.um_Max","FD_Min",0.0315295720604388,0.695993696332685
"Min.diameter.um_Min","FD_Min",0.0560588300734034,0.486998733685022
"Min.diameter.um_Mean","FD_Min",0.0687384163703055,0.393855204623466
"Min.diameter.um_CoV","FD_Min",-0.0656069530253902,0.415806828986693
"chullLength_Max","FD_Min",-0.596901998225171,2.22044604925031e-16
"chullLength_Min","FD_Min",-0.653698215656218,0
"chullLength_Mean","FD_Min",-0.675740781857536,0
"chullLength_CoV","FD_Min",-0.0800917184640079,0.320272694569007
"chullArea_Max","FD_Min",-0.608473733866928,0
"chullArea_Min","FD_Min",-0.661285723381454,0
"chullArea_Mean","FD_Min",-0.673460335615843,0
"chullArea_CoV","FD_Min",-0.059062683925665,0.463924777336847
"elongation_Max","FD_Min",-0.0196380497043292,0.807749791255788
"elongation_Min","FD_Min",0.0627533371536008,0.436420024022215
"elongation_Mean","FD_Min",0.0670853112786259,0.40535566740589
"elongation_CoV","FD_Min",0.0944611509892525,0.240813671915746
"FD_Max","FD_Min",0.326971587525831,3.09816824368703e-05
"Area.um.2_Max","FD_Mean",0.0698019389444218,0.386560904253321
"Area.um.2_Min","FD_Mean",0.137865359925287,0.0861081570440216
"Area.um.2_Mean","FD_Mean",0.0725400579101991,0.368160372627354
"Area.um.2_CoV","FD_Mean",-0.0619947177963086,0.441996454087763
"Length.um_Max","FD_Mean",0.0895576332820599,0.266218095074764
"Length.um_Min","FD_Mean",0.136552980815297,0.0891683596049506
"Length.um_Mean","FD_Mean",0.0805097838852538,0.317745036136284
"Length.um_CoV","FD_Mean",-0.0704344846148821,0.382261494900789
"Circularity_Max","FD_Mean",0.0106508252220572,0.895013859410269
"Circularity_Min","FD_Mean",-0.00441647927965447,0.956362783324015
"Circularity_Mean","FD_Mean",0.0207551863915148,0.7970436656797
"Circularity_CoV","FD_Mean",-0.0496723087684451,0.538028106318435
"Solidity_Min","FD_Mean",0.0267577825711395,0.740209342989164
"Solidity_Mean","FD_Mean",0.132631896603935,0.0988306709722317
"Solidity_CoV","FD_Mean",-0.145132536732315,0.0706517210566542
"Max.diameter.um_Max","FD_Mean",0.023552715724131,0.770402901704989
"Max.diameter.um_Min","FD_Mean",0.191555203092804,0.0165973286189067
"Max.diameter.um_Mean","FD_Mean",0.0872021869732738,0.279048669777021
"Max.diameter.um_CoV","FD_Mean",-0.0603556906170494,0.454181392590105
"Min.diameter.um_Max","FD_Mean",0.0319453037219796,0.692187026813833
"Min.diameter.um_Min","FD_Mean",0.0567692714221055,0.481486709652472
"Min.diameter.um_Mean","FD_Mean",0.0669397571537751,0.406377700621869
"Min.diameter.um_CoV","FD_Mean",-0.064243574917531,0.425583349501957
"chullLength_Max","FD_Mean",-0.598089405057592,0
"chullLength_Min","FD_Mean",-0.654347527726493,0
"chullLength_Mean","FD_Mean",-0.677363802785344,0
"chullLength_CoV","FD_Mean",-0.078591178509106,0.329451973929374
"chullArea_Max","FD_Mean",-0.609812468325875,0
"chullArea_Min","FD_Mean",-0.662383653523309,0
"chullArea_Mean","FD_Mean",-0.675066019479666,0
"chullArea_CoV","FD_Mean",-0.0579128761217356,0.472685025769159
"elongation_Max","FD_Mean",-0.0194499056847913,0.809556449349203
"elongation_Min","FD_Mean",0.063182925133085,0.433280112861852
"elongation_Mean","FD_Mean",0.0672542826252747,0.404171116017378
"elongation_CoV","FD_Mean",0.0969961606830263,0.228365148706588
"FD_Max","FD_Mean",0.326932534754262,3.10533200280627e-05
"FD_Min","FD_Mean",0.999043683328022,0
"Area.um.2_Max","FD_CoV",-0.0309372059352589,0.701430836669159
"Area.um.2_Min","FD_CoV",-0.0211879714855688,0.792906074456915
"Area.um.2_Mean","FD_CoV",0.0147862693437695,0.854637043726184
"Area.um.2_CoV","FD_CoV",-0.0384813371919644,0.633402725496902
"Length.um_Max","FD_CoV",-0.0546180288226216,0.498280172465001
"Length.um_Min","FD_CoV",-0.0552533540757354,0.493288692315832
"Length.um_Mean","FD_CoV",0.0210853910237454,0.793886265713074
"Length.um_CoV","FD_CoV",-0.0173589092700555,0.829700897970947
"Circularity_Max","FD_CoV",-0.0761592590886903,0.344683464139877
"Circularity_Min","FD_CoV",-0.0671524351959018,0.404884858259551
"Circularity_Mean","FD_CoV",-0.0268090162861024,0.739729757973864
"Circularity_CoV","FD_CoV",0.0123845689474694,0.878047316018053
"Solidity_Min","FD_CoV",-0.0735592332288722,0.36145161963998
"Solidity_Mean","FD_CoV",-0.00937888221188619,0.907491947760085
"Solidity_CoV","FD_CoV",0.00127065050622759,0.987439591794398
"Max.diameter.um_Max","FD_CoV",-0.0174899629097112,0.828434932606057
"Max.diameter.um_Min","FD_CoV",-0.0741309519169846,0.357721711996104
"Max.diameter.um_Mean","FD_CoV",0.0229657258535889,0.775971734017986
"Max.diameter.um_CoV","FD_CoV",-0.0261508990956572,0.745897777935731
"Min.diameter.um_Max","FD_CoV",0.00943016407088192,0.906988401034587
"Min.diameter.um_Min","FD_CoV",0.00553702065109627,0.945306673482199
"Min.diameter.um_Mean","FD_CoV",0.00893159044175675,0.911885533551268
"Min.diameter.um_CoV","FD_CoV",-0.00131053639655761,0.987045352677568
"chullLength_Max","FD_CoV",0.022395927420303,0.781388403321398
"chullLength_Min","FD_CoV",0.0262021809546529,0.745416567472603
"chullLength_Mean","FD_CoV",0.0613815362257254,0.446533165480416
"chullLength_CoV","FD_CoV",-0.00742732257788193,0.926680231486795
"chullArea_Max","FD_CoV",0.0262904997118122,0.744588046741017
"chullArea_Min","FD_CoV",0.0348146842737695,0.666127431281481
"chullArea_Mean","FD_CoV",0.0588031983151066,0.465893909577832
"chullArea_CoV","FD_CoV",-0.0409713563454238,0.611572721427206
"elongation_Max","FD_CoV",0.0542875457313157,0.500887116338504
"elongation_Min","FD_CoV",-0.0169087685077596,0.834052529937827
"elongation_Mean","FD_CoV",0.0449542473940924,0.577360388290475
"elongation_CoV","FD_CoV",-0.0359884690463385,0.655578975399387
"FD_Max","FD_CoV",0.514888866030129,6.12976336356041e-12
"FD_Min","FD_CoV",-0.611445376087965,0
"FD_Mean","FD_CoV",-0.61267811588478,0
"Area.um.2_Max","convexity_Max",-0.0860394177427257,0.285533571631783
"Area.um.2_Min","convexity_Max",-0.202396202364655,0.0112808121736969
"Area.um.2_Mean","convexity_Max",-0.167593368209764,0.0365083493739178
"Area.um.2_CoV","convexity_Max",0.134747356608873,0.0935197950408486
"Length.um_Max","convexity_Max",-0.0629482701395584,0.434993628670968
"Length.um_Min","convexity_Max",-0.186967172954434,0.0194347257019594
"Length.um_Mean","convexity_Max",-0.176564302761139,0.0274608274887971
"Length.um_CoV","convexity_Max",0.128175625484029,0.110796708136755
"Circularity_Max","convexity_Max",0.0590023538028983,0.464382188569789
"Circularity_Min","convexity_Max",-0.0107111105843583,0.894423057916673
"Circularity_Mean","convexity_Max",-0.0337532202746914,0.675723203943808
"Circularity_CoV","convexity_Max",0.0690521724012581,0.391694737833601
"Solidity_Min","convexity_Max",0.0303160816249745,0.707148239482935
"Solidity_Mean","convexity_Max",-0.145845648085221,0.0692649422629295
"Solidity_CoV","convexity_Max",0.154781811572442,0.0536911937677349
"Max.diameter.um_Max","convexity_Max",-0.0258759937412085,0.748479059959538
"Max.diameter.um_Min","convexity_Max",-0.230279820802802,0.00382756619893043
"Max.diameter.um_Mean","convexity_Max",-0.180088824263881,0.0244715399943229
"Max.diameter.um_CoV","convexity_Max",0.131794977161733,0.100996456762775
"Min.diameter.um_Max","convexity_Max",-0.0879202162127989,0.275094057190347
"Min.diameter.um_Min","convexity_Max",-0.170323031343822,0.0335213373000813
"Min.diameter.um_Mean","convexity_Max",-0.164628344739296,0.0400042939926135
"Min.diameter.um_CoV","convexity_Max",0.0822525327559229,0.307348099381906
"chullLength_Max","convexity_Max",0.682979564097296,0
"chullLength_Min","convexity_Max",0.696600338227624,0
"chullLength_Mean","convexity_Max",0.697068167090768,0
"chullLength_CoV","convexity_Max",0.127401179055175,0.112987241459299
"chullArea_Max","convexity_Max",0.684854040555705,0
"chullArea_Min","convexity_Max",0.697349496609821,0
"chullArea_Mean","convexity_Max",0.694684768693398,0
"chullArea_CoV","convexity_Max",0.130922539552085,0.103293838575933
